"ROLE_ID","CONTACT_ID","R01_ORG_NAME"
4,2368,"FAI rent-a-jet AG "
4,2373,"Famille Michaud Apiculteurs"
4,2375,"Family Health International"
4,2376,"Fapati Industria e Comercio de Material Plastico Ltda."
4,2379,"FARCA - Frontier Reconstruction and Welfare Agency"
4,2380,"Farma Agripro"
4,2381,"Farmacias Del Centro"
4,2382,"Faspac Management Company Ltd"
4,2393,"Faurecia"
4,2394,"FAVI"
4,2400,"TAPSA"
4,2402,"FCC Construccion, S.A"
4,2403,"FEBRAFARMA - Federacao Brasileira da Industria Farmaceutica"
4,2407,"Federacao das Industrias do Estado de Minas Gerais - FIEMG"
4,2409,"Federación Española del Vino"
4,2410,"Federacion Latinoamericana de Quimicos Textiles"
4,2412,"Federacion Nacional de Cafeteros de Colombia - Comitecafe Santander"
4,2413,"Federal University of Parana"
4,2415,"Federalimentare"
4,2417,"Federation of Filipino-Chinese Chambers of Commerce and Industry Inc"
4,2419,"Federazione Internazionale delle Imprese Italiene - Piattaforma Italia"
4,2421,"Fehrcarem - Chains of Modern Restaurant Association ( Associacion de Cadenas de Restauracion moderna)"
4,2423,"Felipe Rodriguez S.A."
4,2425,"FENACO"
4,2430,"Fenix S.A."
4,2432,"Ferreyros S.A.A."
4,2434,"Ferrocarrils de La Generalitat de Catalunya"
4,2436,"Ferromolins, S.L."
4,2437,"FERSOL INDUSTRIA E COMERCIO "
4,2438,"Fertilizantes de Centro America SA"
4,2445,"Fianzacredito Inobiliario de Satander S.A."
4,2447,"Fiat Argentina S.A."
4,2449,"Ficosa International, S.A."
4,2450,"Fidunion Cameroun Audit"
4,2452,"FIESP- Federacao das Industrias do Estado de Sao Paulo"
4,2453,"Fimalac"
4,2460,"Fineco S.P.A"
4,2462,"Finnforest Corporation"
4,2463,"First International Investment Bank Private Ltd."
4,2464,"First Merchant Bank"
4,2465,"FKK Guney Oto Lastic Takoz San Tic. A.S."
4,2467,"Fleury Michon"
4,2472,"FNTS- Federation of the Scientific-Technical Unions in Bulgaria"
4,2474,"Folksam"
4,2476,"Fomento del Trabajo Nacional"
4,2478,"Fondation Espace Afrique"
4,2479,"Fondazione Idis Citta Della Scienza"
4,2482,"FONKO int doo export - import, Skopje"
4,2485,"Foodsphere Inc."
4,2486,"Foodsphere Inc."
4,2490,"Forbes and Walker Ltd"
4,2493,"Ford Argentina SCA"
4,2496,"Ford Malaysia Sdn Bhd"
4,2498,"Foreign Buyers Association of the Philippines"
4,2501,"Foreign Trade Association"
4,2502,"Forensic Pathways Limited"
4,2504,"Masisa"
4,2506,"Forética"
4,2507,"Formation Carpets"
4,2508,"Formation Carpets"
4,2509,"Fortenge "
4,2510,"Fortenge "
4,2512,"Enel Fortuna S.A."
4,2514,"Forum Barcelona 2004"
4,2515,"Forum Barcelona 2004"
4,2518,"FORZA S.A."
4,2521,"Foster's Group Ltd."
4,2523,"African Foundation Farmapu-Inter & Cecotrap-Rcogl"
4,2524,"Foundation for Business and Society"
4,2525,"Foundation for Professional Development"
4,2527,"Four Corners Strategy"
4,2532,"France Telecom"
4,2534,"Francisco Boixados S.A.C."
4,2536,"Francois Charles Oberthur"
4,2538,"Franklin Covey"
4,2539,"Franquicias Panameñas"
4,2540,"Fratini Ingeniería"
4,2542,"Freedom House, Romania"
4,2547,"Freixenet, S.A."
4,2548,"FREMAP, Mutua de Accidentes de Trabajo y Enfermedades Profesionales de la Seguridad Social"
4,2549,"Frial S.A."
4,2552,"Friendly Care Foundation Inc."
4,2557,"Frigorificos Aconcagua S.A."
4,2558,"Fritz Massong GmbH"
4,2562,"Fuji Optical Co."
4,2565,"Fujian Electronics and Information Group Co., Ltd."
4,2568,"Fuluhashi Corporation"
4,2571,"Fundacao Dom Cabral"
4,2572,"Fundação Dom Cabral"
4,2576,"Fundacao Oriente"
4,2580,"Fundación Adecco para la Integración Laboral"
4,2581,"Fundación Adecco para la Integración Laboral"
4,2583,"Fundación Alta Dirección"
4,2588,"Fundación Casa Taller"
4,2589,"Fundación Ciudad del Saber"
4,2591,"Fundación Conocimiento Libre"
4,2593,"Fundación Cultura de Paz"
4,2594,"Fundación Cultural Baur, A.C."
4,2597,"Fundación de la Solidaridad Y El Voluntariado de la Comunidad Valenciana (FSVCV)"
4,2598,"Fundación de la Zarzuela Española"
4,2606,"Fundación Empresa Universidad Gallega, FEUGA"
4,2608,"Fundación Entorno"
4,2612,"Fundación Fidentia"
4,2616,"Fundación General de la Universidad de Alicante"
4,2619,"Fundación Global Democracia Y Desarrollo"
4,2621,"Fundación Ideas Para La Paz"
4,2623,"Fundación Ineval"
4,2626,"Fundación José Ortega y Gasset"
4,2629,"Fundación Matices"
4,2630,"Fundación Oxigeno"
4,2631,"Fundación Pablo VI - Universidad Pontificia de Salamanca Campus de Madrid"
4,2633,"Fundación para la Promoción de la Mujer - FUNDAMUJER"
4,2637,"Fundación PROhumana"
4,2638,"Fundación PROhumana"
4,2640,"Fundación Rafael del Pino"
4,2642,"Fundación Ronsel"
4,2643,"Fundación Smithsonian de Panamá"
4,2645,"Fundación Social"
4,2646,"Fundación Social"
4,2650,"Fundacion Universitaria San Pablo CEU"
4,2652,"Fundación Vida Sostenible"
4,2653,"Fundatia Masca"
4,2655,"FUNDEP - Fundación para el Desarollo de la Economia Popular"
4,2656,"Fundes Internacional"
4,2661,"Furnas Centrais Eletricas S/A"
4,2668,"Future Electronics"
4,2670,"Futureye"
4,2671,"Futuro Forestal"
4,2673,"G.C.R"
4,2674,"Gabinete de Prensa Inforpress, S.L. - Sucursal"
4,2676,"GADISA"
4,2681,"Gamesa Corporación Tecnológica"
4,2683,"Gandaki Bee Concern"
4,2684,"Gap Inc."
4,2685,"Gap Inc."
4,2689,"Garment Industry Development Corporation- GIDC"
4,2691,"Garrigues"
4,2692,"Gartex Industries Lanka (Pvt) Ltd."
4,2694,"Gas Natural Ban, SA"
4,2697,"Gas Natural S.A. ESP"
4,2698,"Gas Natural SDG, S.A."
4,2700,"Gasnor S.A."
4,2703,"Gate Elektronik San ve Tic AS"
4,2704,"Gaz de France"
4,2705,"Gaz de France"
4,2767,"GC Network - France"
4,2926,"Gedas France"
4,2927,"Gelmart Industries Philippines, Inc"
4,2929,"Gelre Trabalho Temporario S.A."
4,2931,"GEMAP - Gestion de Medio Ambiente y Planificacion"
4,2932,"Genco S.A."
4,2933,"Gendreau SAS"
4,2934,"General Motors"
4,2940,"Geodis"
4,2942,"GeoLogistics Corporation"
4,2945,"GeoPost Logistics S.A.S."
4,2946,"Georges Duboeuf"
4,2949,"Georos Construction Development and Trading Inc"
4,2951,"Geotechmin  OOD"
4,2955,"Gerling Group of Insurance Companies"
4,2958,"German Economic Centre of Competence for Rationalisation and Innovation e.V."
4,2962,"Gestalt Consulting Group"
4,2963,"Gestalt Consulting Group"
4,2965,"Geyer Freres"
4,2967,"Ghana Ports and Harbours Authority"
4,2968,"Gindre Duchavany"
4,2969,"GiPiCart"
4,2970,"Giroflex S/A"
4,2972,"Gjensidige Forsikring"
4,2974,"GlaxoSmithKline - South Africa"
4,2976,"GlaxoSmithKline Bulgaria"
4,2978,"GlaxoSmithKline Romania"
4,2979,"Global Alliance for Improved Nutrition (GAIN)"
4,2980,"Global Alliance for Improved Nutrition (GAIN)"
4,2983,"Global Alliance for Workers and Communities"
4,2984,"GLOBAL ALUMINA"
4,2987,"Global Ariel Singapore Pte Ltd"
4,2989,"Global Business Coalition on HIV/AIDS"
4,2993,"Global Calcium Pvt Ltd"
4,2999,"Global Credit Organisation Limited"
4,3002,"Global Entrepeneurs International AS"
4,3013,"Global Reporting Initiative"
4,3016,"Global Reporting Initiative"
4,3017,"Global Reporting Initiative"
4,3020,"Global Reporting Initiative"
4,3024,"Global Synergetic Foundation"
4,3029,"Global Venture Network"
4,3030,"Global Witness"
4,3033,"Globalfono Investment"
4,3034,"GlobalGiving"
4,3036,"Globalitaria-International Peace Building Initiative"
4,3039,"GlobalTox International Consultants Inc"
4,3040,"Globe Knitting Pvt. Ltd"
4,3041,"GlobeScan Incorporated"
4,3043,"Database Answers Ltd."
4,3044,"GMS Business Forum (GMS-BF)"
4,3047,"GOLDEN ROSE AGROFARMS LTD."
4,3049,"Golder Associates Corporation"
4,3052,"Gonzalez Byass S.A."
4,3054,"González, Arias & Partners"
4,3056,"Gordon Marketing, Inc"
4,3057,"Gotte S.A "
4,3059,"Goulibeur"
4,3061,"GPU EMDERSA"
4,3065,"Grana y Montero"
4,3067,"GRAPH 2000"
4,3068,"Gravafilt"
4,3069,"Green @ work"
4,3070,"Green Delta Insurance Company Limited"
4,3071,"Green Land International School"
4,3077,"Gremio Recreativo Escola de Samba Portela"
4,3078,"Grimaldi Transferts S.A."
4,3082,"Grindeks"
4,3084,"Grizelj d.d"
4,3086,"Group Bobar"
4,3087,"Group Antilope"
4,3088,"Groupe Legris Industries"
4,3090,"Groupe Arche"
4,3093,"Groupe Banques Populaires"
4,3095,"Groupe Berchet"
4,3097,"Groupe Bial"
4,3098,"Groupe de Recherche Servier"
4,3100,"Groupe Entremont"
4,3103,"Groupe Euralis"
4,3105,"Groupe Fiat France"
4,3106,"Groupe Hamelin"
4,3107,"Groupe Henner/ GMC"
4,3110,"Groupe Industriel Marcel Dassault"
4,3111,"Groupe La Poste"
4,3115,"Groupe Morgan' Conseil"
4,3119,"Groupe Paprec"
4,3121,"Groupe Roullier"
4,3122,"Groupe Ruget"
4,3125,"Groupe SEB"
4,3129,"Groupe Stalaven"
4,3130,"Groupe TELCI"
4,3136,"Grundfos"
4,3138,"Grupo Abril - Abril S/A"
4,3140,"Grupo ACS"
4,3144,"Grupo ALM"
4,3146,"Grupo Antolin"
4,3147,"Grupo Apoyo"
4,3148,"Grupo Burco"
4,3151,"Grupo Clarin S.A."
4,3152,"Grupo Cliba"
4,3154,"Grupo Cofares"
4,3156,"Grupo Coimex"
4,3159,"Grupo Colomer y Munmany, S.A."
4,3160,"Grupo COMSA"
4,3164,"Grupo Concesionario del Oeste S.A."
4,3166,"Grupo Concord"
4,3167,"Grupo Copo De Inversiones, S.A."
4,3170,"Grupo EINSA"
4,3175,"Grupo Eroski"
4,3176,"Grupo Eroski"
4,3177,"Grupo Ferrovial, S.A."
4,3184,"Grupo Interrupción"
4,3187,"Grupo Lladro"
4,3189,"Grupo Melo"
4,3190,"Grupo Minetto (Juan Minetti S.A.)"
4,3192,"Grupo Motta"
4,3194,"Grupo Neodipol"
4,3195,"Grupo Novartis España"
4,3197,"Grupo Nutrexpa"
4,3199,"Grupo OHL (Obrascón Huarte Lain)"
4,3201,"Grupo Orbere"
4,3202,"Grupo Ormazabal"
4,3204,"Grupo Orsa"
4,3206,"Grupo Pão de Açúcar - Companhia Brasileira de Distribuição"
4,3212,"Grupo Pão de Açúcar - Companhia Brasileira de Distribuição"
4,3213,"Grupo Parques Nacionales Panama"
4,3214,"Grupo Pestana"
4,3216,"Grupo Polymer Panamá"
4,3218,"Grupo Santander"
4,3220,"Grupo Sos"
4,3225,"Grupo Zurich"
4,3229,"Gruppo Cartasi"
4,3230,"Gruppo Coin Spa"
4,3231,"GSE S.A."
4,3232,"GSF"
4,3235,"GSF-Egypt"
4,3236,"GSMI"
4,3242,"GTZ - Deutsche Gesellschaft fur Technische Zusammenarbeit GmbH"
4,3249,"Guardian's Co-operative Society Limited"
4,3250,"Guayal S.A."
4,3252,"Office Depot BS SAS"
4,3253,"Guizhou Shenqi Pharmaceutical Group"
4,3255,"Gulf Pacific Holdings Corporation"
4,3257,"Günes Tekstil Tarim Sanayi Ticaret Ltd."
4,3260,"Guyader Entreprises"
4,3261,"H & M, Hennes & Mauritz AB"
4,3265,"H. Cheong-Leen & Company"
4,3270,"Haas School of Business"
4,3278,"Hakuhodo Inc./Hakuhodo DY Media Partners Inc."
4,3279,"Halici Informatics and Software Inc"
4,3282,"Hans Brumann, Inc"
4,3283,"Harf Information Technology Company"
4,3285,"Harineras Villamayor, S.A"
4,3287,"Harvard Business School"
4,3292,"Hashem Brothers for Essential Oils and Aromatic Products"
4,3294,"HAT Geographical Information Systems and Trade, Inc."
4,3295,"Haug S.A."
4,3297,"Havas"
4,3300,"Hay Group SA"
4,3303,"Hazardous Elimination Corp."
4,3304,"Health Care International"
4,3305,"Health Management Institute (Pty) Ltd"
4,3309,"HeidelbergCement Group Bulgaria"
4,3310,"Heimburger SA"
4,3313,"Hellenic Network for Corporate Social Responsibility"
4,3324,"Hermes International SCA"
4,3325,"Herrmann AG Kunststoffwerk"
4,3326,"Herrmann AG Kunststoffwerk"
4,3328,"Heubach Colour Pvt. Ltd."
4,3335,"Hidrocolor, S.L."
4,3336,"HC Energía"
4,3338,"Hidroeléctrica El Chocón"
4,3340,"Highway and Bridge Construction Company of Anhui Province"
4,3341,"Highway Surveying & Design Institute of Anhui Province"
4,3342,"Hijo de Augusto Mas, S.L."
4,3344,"Hilaturas Miel, S.L."
4,3345,"Hilkan Montessori"
4,3346,"Hill International"
4,3348,"Hilton Sofia"
4,3350,"Himawari Hotel Apartments"
4,3351,"Hindalco Industries Ltd"
4,3353,"Hindustan Aeronautics Ltd."
4,3355,"Hindustan Aeronautics Ltd."
4,3356,"Hindustan Organic Chemicals ltd."
4,3361,"Hindustan Sanitaryware and Industries Ltd."
4,3362,"Hindustan Zinc Limited"
4,3363,"Hindustan Zinc Limited"
4,3366,"Hi-Tech Carbon"
4,3370,"Holcim (Colombia) S.A."
4,3372,"Holcim Ltd"
4,3373,"Holcim Ltd"
4,3374,"Honda Cars Pangasinan, Inc."
4,3376,"Hong Kong General Association of International Investment"
4,3379,"Hope Worldwide-Pakistan"
4,3381,"Horizon Graphic"
4,3382,"Hormenn S.A."
4,3384,"Hotel de l' Annapurna"
4,3387,"Hotel de Pereira S.A."
4,3389,"Hotel Internacional"
4,3390,"Hotel Panamá Rey, S.A."
4,3391,"Hoteles Carollo y Princess"
4,3392,"Houdet & Fredholm HOF AB"
4,3394,"Housing Development Finance Corporation"
4,3395,"HSBC Asset Management Canada Ltd"
4,3402,"HSCC Hospital Services Consultancy Corp. Ltd."
4,3404,"Huatai Group"
4,3405,"Huawei Technologies Co. Ltd."
4,3408,"Hudson's Bay Company"
4,3412,"Human Rights First"
4,3426,"HVB Bank Romania"
4,3439,"Hydro Quebec"
4,3442,"IACONA ENGINEERING"
4,3443,"IACONA TOURING "
4,3445,"Iberdrola S.A."
4,3447,"Iberia L.A.E."
4,3449,"Ibermutuamur"
4,3455,"ICA AB"
4,3456,"IRH Environnement"
4,3465,"International Trade Union Confederation (ITUC)"
4,3471,"International Trade Union Confederation (ITUC)"
4,3473,"International Trade Union Confederation (ITUC)"
4,3474,"ICI"
4,3476,"IDEA Plus"
4,3478,"Ideo Saatchi & Saatchi"
4,3479,"Idom"
4,3481,"Idrotherm 2000 s.r.l"
4,3483,"IE Industries Fashions Inc."
4,3484,"IEPALA, Instituto de Estudios Políticos para América Latina y Africa"
4,3491,"IKEA Group"
4,3495,"Ilustre Colegio de Abogados de Granada"
4,3497,"Grupo CIS IM/College for Internacional Studies/Internacional Management Business Scholl/The Collage for Internacional Studies"
4,3501,"Importadora Electronia S.A"
4,3502,"IMPRE - Expertos en Prevencion"
4,3504,"Impresos en Continuo"
4,3506,"Deux Ponts"
4,3507,"Imprimerie Garnier"
4,3514,"Indian Farmers Fertiliser Cooperative"
4,3519,"Indian Society for Training and Development"
4,3520,"Indiana S.A.C.I.F.I."
4,3521,"Indo Gulf Fertilisers Ltd."
4,3524,"Indo Internacional, S.A."
4,3525,"Indo Phil"
4,3527,"Indra"
4,3530,"Indray"
4,3531,"Industria de Massas Santa Ernestina Ltda."
4,3532,"Industrial Agraria La Palma - Indupalma"
4,3535,"Industrias Amanco Argentina S.A."
4,3537,"Industrias del Acetato de Celulosa, S.A."
4,3539,"Industrias Quimicas del Ebro S.A"
4,3541,"INET"
4,3545,"INEUM Consulting"
4,3547,"Infineon Technologies AG"
4,3548,"INFITEX, Industrias de Fibras Textiles, S.A."
4,3550,"Inforpress SL"
4,3551,"Inforpress SL"
4,3552,"EDOKIAL"
4,3554,"Infosgroup Panama"
4,3557,"INFRAERO"
4,3560,"INFRAESTRUCTURAS TERRESTRES,SA (INTERSA)"
4,3563,"Ing - Guardians of the Nature's Institute"
4,3565,"ING Bulgaria"
4,3567,"Ingelco S.A."
4,3569,"Ingenieria de Manutencion Asturiana, S.A (INGEMAS,S.A)"
4,3570,"Ingenieria y Proyectos Graficos, S.L."
4,3572,"Ingeniero Alejandro Cesar Dalla Cia"
4,3573,"Initiative for Bath and North East Somerset"
4,3575,"Innovest Strategic Value Advisors"
4,3577,"InoBerza Matovic, od"
4,3578,"Inoplast"
4,3581,"INSEAD"
4,3583,"Institut de l'entreprise"
4,3586,"Institut Francais De l' Emballage Et du Conditionnement"
4,3591,"Institute for Corporate Cultural Affairs"
4,3595,"Institute for Housing in South Africa"
4,3598,"Instituto Alti Studi Internazionali"
4,3599,"Instituto de Ecología Aplicada Arcadia (IDEAA)"
4,3601,"Instituto Argentino de Normalizacion - IRAM"
4,3603,"Instituto Ciencia y Sociedad"
4,3605,"Instituto Curitiba de Informatica"
4,3607,"Instituto de Credito Oficial"
4,3610,"Instituto de Estudos Legislativos Brasileiro (IDELB)"
4,3613,"Instituto Ethos de Empresas e Responsibilidade Social"
4,3619,"Instituto Horizonte"
4,3621,"Instituto Imer de Estudos Sociais"
4,3622,"Instituto Internacional de Desenvolvimento Gerencial IDG"
4,3623,"Instituto Modelo de Cardiologia Privado S.R.L."
4,3625,"Instituto Peruano de Administracion de Empresas - IPAE"
4,3628,"Instituto Superior de la Empresa"
4,3629,"Integral Chemical Corporation"
4,3630,"Integrated Biofarm Enterprise"
4,3631,"Integrative Medical Services"
4,3635,"Inter-American Forum"
4,3639,"International Alert"
4,3644,"International Alert"
4,3645,"International Association for Political Science Students (IAPSS)"
4,3647,"International Association of Educators for World Peace"
4,3648,"International Bar Association"
4,3650,"International Business and Consultations"
4,3656,"International Business Leaders Forum - IBLF"
4,3662,"International Business Leaders Forum - IBLF"
4,3664,"International Center for Aviation and the Environment - ICAE"
4,3673,"International Chamber of Commerce (ICC)"
4,3676,"International Chamber of Commerce (ICC)"
4,3677,"International Chamber of Commerce (ICC)"
4,3678,"International Chamber of Commerce (ICC)"
4,3682,"International Commission of Jurists"
4,3684,"International Committee of the Red Cross (ICRC)"
4,3686,"International Compliance Association-Regional Latina American and Hispanic Caribbean Office"
4,3688,"International Council of Chemical Associations"
4,3691,"I D Lanka Ltd."
4,3692,"Building and Wood Workers' International (BWI)"
4,3695,"International Federation of Chemical, Energy, Mine and General Workers' Unions (ICEM)"
4,3697,"International Federation of Chemical, Energy, Mine and General Workers' Unions (ICEM)"
4,3699,"International Federation of Journalists"
4,3700,"International Federation of Journalists"
4,3705,"International Finance Corporation"
4,3709,"International Finance Corporation"
4,3712,"International Group for Modern Coatings S.A.E. - MIDO"
4,3715,"International Human Development Corp IHDC"
4,3718,"International Institute for Environment and Development (IIED)"
4,3720,"International Institute for Environment and Development (IIED)"
4,3724,"International Institute of Sustainable Development"
4,3733,"International Labour Office"
4,3734,"International Labour Office"
4,3737,"International Labour Office"
4,3738,"International Labour Office"
4,3740,"International Labour Office"
4,3746,"International Labour Office"
4,3747,"International Labour Office"
4,3751,"International Labour Office"
4,3752,"International Labour Office"
4,3757,"International Metalworkers' Federation"
4,3764,"International Organization of Employers"
4,3766,"International Organization of Employers"
4,3771,"International Petroleum Industry Environmental Conservation Association(IPIECA)"
4,3776,"International Save the Children Alliance"
4,3780,"International Telecommunications Academy"
4,3785,"International University, Sofia"
4,3786,"International Young Professionals Foundation"
4,3788,"Interpartners Communication"
4,3789,"Interplast"
4,3791,"Interpraxis"
4,3795,"Intersistem"
4,3797,"Intersputnik International Organisation of Space Communications"
4,3799,"Invap S.E."
4,3800,"Invensys Plc"
4,3808,"Invesco Engineering and Consultancy"
4,3810,"Investors' Forum"
4,3812,"Inzamac Asistencias Tecnicas"
4,3813,"IPADE Instituto de Promoción y Apoyo al Desarrollo"
4,3816,"IPEK Yonetim Ltd."
4,3817,"IS Abonnements"
4,3818,"Isabella (Pvt) Limited"
4,3820,"ISAE FGV - Instituto Superior de Administração e Economia da Fundação Getulio Vargas"
4,3822,"Isagen S.A. E.S.P."
4,3824,"ISC Viajes - Argencor S.A."
4,3826,"Island Spring Bottled Water Co., Inc"
4,3827,"Isofoton"
4,3828,"Isofoton"
4,3831,"ISS Argentina S.A."
4,3836,"Istanbul Stock Exchange"
4,3838,"Istituto Internazionale per lo Sviluppo Sostenible"
4,3840,"Istituto Statale Industriale Leopoldo Nobili"
4,3841,"Italian Bankers Association"
4,3843,"Iteren"
4,3845,"ITEX Informatique"
4,3846,"ITP Group"
4,3848,"ITT Water and Wastewater AB"
4,3851,"Ittehad Steel"
4,3854,"Iturri S.A."
4,3855,"Iwatsu & Associates"
4,3856,"IWG-Philippines, Inc"
4,3858,"LOTUS Servicios de Limpieza"
4,3859,"J. F. Rubber Phils, Inc"
4,3860,"J. Yanes S.A."
4,3861,"Jacquart SAS"
4,3862,"Jakarta Stock Exchange (PT Bursa Efek Jakarta)"
4,3863,"Jancer General Services, Inc"
4,3864,"Japan Airlines Corporation"
4,3868,"Japan Energy Corporation"
4,3873,"Jardim Botanico Partners"
4,3876,"Javierre, S.L."
4,3877,"Jawalakhel Distillery Pvt Ltd"
4,3878,"Jazztel"
4,3880,"JCE Group "
4,3881,"Jean Henaff S.A."
4,3882,"Jean Planet Conseil"
4,3883,"Jensen & Hughes Consultants, Inc."
4,3885,"Jewelknit Limited"
4,3887,"Jilin City HuaTa Science-Technology Industry Trading Co Ltd"
4,3888,"Jilin Tongtian Automobile Co., Ltd."
4,3890,"Jinpan International Ltd."
4,3894,"JMW Consultants Inc"
4,3897,"JMW Consultants Inc"
4,3898,"JMW Consultants Inc"
4,3900,"John Keells Holdings PLC"
4,3902,"John Ward Ceylon Ltd."
4,3906,"Johnson Controls Inc."
4,3908,"Joint Stock Company Kauno Energija"
4,3910,"Jornal Razao (Ex-Gente Ciente)"
4,3912,"Jornal Valor Economico"
4,3914,"Josab International"
4,3917,"JSC AviaInvest"
4,3918,"Murmanelectrosviaz JSC"
4,3920,"JSC Valpirus"
4,3921,"JSC ALTEN"
4,3923,"JSC Concern Achema Group"
4,3925,"JSC Foreign Trade Association - Rosneftegazexport Russian Foreign Trade Association"
4,3926,"JSC Invalda Service"
4,3930,"JT International (Romania) S.R.L"
4,3932,"June Yao Group"
4,3933,"JW Marriott Bucharest Grand Hotel"
4,3935,"Kabalikatsa Hanapbuhay Multi-purpose Cooperative"
4,3936,"Kadeos"
4,3938,"Kalzac Consolidated Service"
4,3939,"Kamal Tur Turizm AS"
4,3940,"Kansai Construction Ltd"
4,3945,"Kauri"
4,3946,"Kaya Orman Urunleri Ltd. Sti."
4,3957,"Kedrion s.p.a"
4,3958,"Kedrion s.p.a"
4,3960,"Kempinski Hotel Zografski"
4,3962,"Kennedy School of Government Harvard University"
4,3963,"Kennedy School of Government Harvard University"
4,3964,"Keolis S.A."
4,3968,"Keraben S.A."
4,3973,"Ketchum"
4,3974,"KG Laboratorio de Analises Clinicas"
4,3978,"Kikkoman Corporation"
4,3982,"King Zollinger & Co Advisory Service"
4,3985,"Kirin Holdings Company Limited"
4,3986,"Kirov State Air Enterprise"
4,3991,"Kjaer Group A/S"
4,3993,"Klabin S.A."
4,3994,"Klaus"
4,3996,"KLP Insurance"
4,3997,"Knowledge Management Center"
4,3998,"KOC Holdings A.S."
4,3999,"Kocoglu Construction Industry and Trade Inc. Co."
4,4001,"Kolam Information Services PVT. Ltd"
4,4003,"Komercijalna banka A.D. Skopje"
4,4005,"Komin Ltd"
4,4007,"Konavle S.A."
4,4009,"Konfekcija Borac"
4,4010,"Konkan Railway Corporation Ltd."
4,4012,"Korea Electric Power Corporation"
4,4023,"Krishak Bharati Cooperative Limited"
4,4024,"KSL Corporation"
4,4025,"Kudremukh Iron Ore Company"
4,4026,"Kursan Plastic Packaging Ind."
4,4029,"Kwansei Gakuin University"
4,4031,"KYU Associes"
4,4033,"La Agricola Regional Cooperativa Limitida Agropecruaria de Consumo Y Servicios Publicos"
4,4035,"La Ecijana Food Products"
4,4036,"La Frutera, Inc"
4,4037,"La Galiote-Prenant"
4,4039,"La Marchigiana "
4,4046,"La Societe B.E.T.M"
4,4047,"La Tienda del Encuentro S.A."
4,4050,"La Voz del Interior S.A."
4,4051,"Labfarve Fundación Laboratorio de Farmacologia Vegetal"
4,4053,"Laboratoires Expanscience"
4,4056,"Laboratorios Opticos Chiricanos, S.A."
4,4057,"Grupo Lacera"
4,4059,"Ladin Exhibition and Congress Org."
4,4060,"Lafarge"
4,4065,"Lafuma "
4,4071,"Laguna Dai-Ichi, Inc."
4,4072,"Laiterie De Saint Denis De L'Hotel"
4,4075,"Lanka Fastener Ltd"
4,4076,"Lanka Hiqu Limited"
4,4077,"Lanka Hydraulic Institute"
4,4080,"Lapanday Holdings"
4,4082,"Larnaudie"
4,4084,"Las Marias del Matal S.R.L."
4,4087,"Lattelecom"
4,4089,"Latvian Assocation of Personnel Management"
4,4090,"Latvian Railway"
4,4092,"LausanneTerein S.A."
4,4093,"Lazare Kaplan International Inc."
4,4096,"LCS Informatique"
4,4097,"Le Beck International (LBi) Ltd."
4,4099,"Le Cabanon"
4,4102,"Le Shop Argentina S.A."
4,4105,"LeanForward"
4,4106,"LearnWell Resources Inc"
4,4108,"Ledesma SAAI"
4,4112,"Lemona Industrial S.A."
4,4113,"Lentati & Partners SRL"
4,4117,"Lesotho Brewing Company"
4,4120,"L'Humanite"
4,4123,"Li & Fung Limited"
4,4126,"LIBAN (Lebanese International Businessmen Associations' Network)"
4,4128,"Lideika, Petrauskas, Valiunas ir partneriai"
4,4131,"Life Co."
4,4134,"Line Entertainment Holdings Inc."
4,4136,"Lionbridge Technologies"
4,4137,"Lion's Bridge"
4,4138,"Lions Clube de Curtiba Batel"
4,4139,"Lions Club Matera Citta dei Sassi"
4,4141,"Lions Club Salerno Hippocratica Ciutas"
4,4145,"Shop Direct Group"
4,4147,"Livedoor Co., Ltd."
4,4156,"Loc Maria"
4,4158,"Logistics Plus"
4,4160,"Logware Informatique"
4,4161,"Loire Etude"
4,4163,"Lolliapi (Colegio C.E.D.E.S.)"
4,4165,"Loma Negra C.I.A.S.A."
4,4167,"London - Almaty Insurance"
4,4169,"Lonestar Supplies and Logistics (Pvt) Ltd"
4,4172,"L'OREAL"
4,4174,"L'OREAL Argentina SA"
4,4177,"Lotarija na Makedonija"
4,4178,"Lotus Holdings PVT. Ltd"
4,4179,"Lubberts Global Medical Solutions"
4,4180,"LUCITA"
4,4181,"Lucky Sales, Inc."
4,4182,"Luftfartsfunktionaererne (LFF)"
4,4184,"Deutsche Lufthansa Aktiengesellschaft"
4,4185,"Deutsche Lufthansa Aktiengesellschaft"
4,4186,"Lule Plastik Company"
4,4188,"Luoyang First Tractor Group"
4,4189,"Lupo"
4,4190,"Lusotur"
4,4192,"Luzon Buying Office, Inc (LBOI)"
4,4193,"Luzon Colleges"
4,4194,"Luzon Medical Center, Inc"
4,4196,"LVMH"
4,4199,"M & S International Business Consultants"
4,4200,"M. Ahmed Daoud & Co"
4,4203,"M3 Communications Group, Inc."
4,4205,"Macatawa Bay Associates LLC"
4,4206,"Macondo"
4,4208,"MACROCONSULT S.A."
4,4209,"Macropharm JSC"
4,4211,"Madrange Groupe"
4,4212,"Fundación Madrid por la Excelencia"
4,4215,"MA-FRA S.p.A"
4,4216,"Magliano S.A."
4,4219,"Mahanagar Telephone Nigam Ltd."
4,4220,"Mahindra & Mahindra Ltd."
4,4222,"Mai S.A."
4,4224,"Maicon Multi Sales Company"
4,4226,"Maicopresse S.p.A."
